time,place,mag,depth,lon,lat,type,alert,tsunami,status,id,hour,month,day_of_week,tsl,hazard_label,target,zone,norm_mag,norm_depth,risk_score
2022-02-10 09:38:32.995,"71 km E of Hualien City, Taiwan",4.6,24.83,122.3034,23.9567,earthquake,,0,reviewed,",us7000gjm9,",9,2,3,3.0491025,MEDIUM,1,0,0.45999999999999996,0.9645285714285714,6.193585714285713
2021-08-14 10:14:53.518,South Sandwich Islands region,4.5,35.0,-27.0102,-56.0389,earthquake,,0,reviewed,",us7000f3sf,",10,8,5,0.24561833333333333,MEDIUM,1,0,0.45,0.95,6.1
2021-03-20 19:41:01.715,"178 km N of Saipan, Northern Mariana Islands",5.2,176.17,145.6869,16.8263,earthquake,,0,reviewed,",us7000dla9,usauto7000dla9,",19,3,5,0.0321725,MEDIUM,1,0,0.52,0.7483285714285715,5.8449857142857145
2016-12-08 17:58:53.650,"71 km SW of Kirakira, Solomon Islands",5.2,35.0,161.4088,-10.8589,earthquake,,0,reviewed,",us200081ar,",17,12,3,0.06931388888888888,MEDIUM,1,0,0.52,0.95,6.449999999999999
2017-04-18 17:08:43.050,Fiji region,4.6,634.93,-178.2939,-18.0922,earthquake,,0,reviewed,",us10008iqg,",17,4,1,3.1190305555555558,MEDIUM,1,1,0.45999999999999996,0.09295714285714296,3.5788714285714285
2023-12-02 20:30:43.814,"34 km E of Hinatuan, Philippines",4.7,67.266,126.6427,8.4058,earthquake,,0,reviewed,",us7000lh0j,",20,12,5,0.105515,MEDIUM,1,0,0.47000000000000003,0.9039057142857143,6.061717142857143
2022-02-03 17:01:15.013,"128 km WSW of Ternate, Indonesia",4.9,47.64,126.3326,0.3054,earthquake,,0,reviewed,",us7000ghmx,",17,2,3,0.22437277777777775,MEDIUM,1,0,0.49000000000000005,0.9319428571428572,6.2458285714285715
2020-03-19 09:36:18.398,"140 km W of Pangai, Tonga",4.6,175.24,-175.6876,-19.9226,earthquake,,0,reviewed,",us70008c24,",9,3,3,2.774957777777778,MEDIUM,1,1,0.45999999999999996,0.7496571428571428,5.548971428571427
2023-02-08 15:57:00.833,"144 km WNW of Panguna, Papua New Guinea",5.0,108.432,154.3324,-5.7108,earthquake,,0,reviewed,",us6000jmj4,",15,2,2,0.4057630555555556,MEDIUM,1,0,0.5,0.8450971428571429,6.035291428571429
2017-05-24 06:35:17.520,"126 km SE of Akutan, Alaska",5.1,10.0,-164.4538,53.3072,earthquake,,1,reviewed,",ak16119701,us10008usi,at00oqg2aw,ak0176m9646l,",6,5,2,5.252063888888889,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2020-03-04 20:45:37.055,"210 km S of ‘Ohonua, Tonga",4.6,10.0,-174.9967,-23.2379,earthquake,,0,reviewed,",us60008ckf,",20,3,2,0.035444166666666665,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2019-09-04 01:01:32.884,"72 km ESE of Karpathos, Greece",4.6,14.36,27.8965,35.1737,earthquake,,0,reviewed,",us70005bq9,",1,9,2,5.71477388888889,MEDIUM,1,0,0.45999999999999996,0.9794857142857143,6.2384571428571425
2022-04-02 19:16:58.300,south of Tonga,4.7,10.0,-175.6764,-25.2043,earthquake,,0,reviewed,",us7000h0e5,",19,4,5,0.5326966666666667,MEDIUM,1,1,0.47000000000000003,0.9857142857142858,6.307142857142857
2021-03-06 07:26:00.552,Kermadec Islands region,4.6,10.0,-178.8388,-28.6511,earthquake,,0,reviewed,",us7000diq3,",7,3,5,0.03223444444444444,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-01-13 00:03:10.000,southern Mid-Atlantic Ridge,4.8,10.0,-12.6998,-24.9692,earthquake,,0,reviewed,",usc000tina,",0,1,1,0.19288333333333332,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2022-03-21 00:36:34.746,South Sandwich Islands region,4.8,35.0,-25.1987,-57.7277,earthquake,,0,reviewed,",us7000gx95,",0,3,0,0.1110925,MEDIUM,1,0,0.48,0.95,6.249999999999999
2024-05-07 22:09:56.125,"51 km SSW of Lembar, Indonesia",4.7,103.998,115.8631,-9.1457,earthquake,,0,reviewed,",us6000mx38,",22,5,1,0.42793388888888884,MEDIUM,1,0,0.47000000000000003,0.8514314285714286,5.904294285714285
2017-08-16 15:53:28.600,"19 km W of Folégandros, Greece",4.8,101.5,24.7081,36.6036,earthquake,,0,reviewed,",us2000a8sr,",15,8,2,0.06586944444444444,MEDIUM,1,0,0.48,0.855,5.965
2019-04-13 01:18:48.014,"298 km SSE of Ambon, Indonesia",4.7,211.69,129.2484,-6.1722,earthquake,,0,reviewed,",us7000359g,",1,4,5,0.10587666666666667,MEDIUM,1,0,0.47000000000000003,0.6975857142857143,5.442757142857143
2017-04-29 11:15:48.898,"54 km SSE of Denali National Park, Alaska",4.9,11.9,-151.1656,63.1225,earthquake,,0,reviewed,",ak15831649,us10008m06,iscgem610589281,ak0175gzldxl,",11,4,5,0.3741411111111111,MEDIUM,1,0,0.49000000000000005,0.983,6.399
2019-12-25 08:58:03.061,"Izu Islands, Japan region",5.0,118.59,139.9304,31.4928,earthquake,,0,reviewed,",us70006qvr,",8,12,2,0.7446027777777778,MEDIUM,1,0,0.5,0.8305857142857143,5.991757142857143
2017-07-02 07:01:56.180,"Izu Islands, Japan region",4.7,10.0,142.6593,29.4984,earthquake,,0,reviewed,",us100095u7,",7,7,6,1.5696944444444443,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2023-04-26 14:11:01.585,"Volcano Islands, Japan region",4.5,35.0,144.8277,22.0541,earthquake,,0,reviewed,",us7000jxrh,",14,4,2,2.0766880555555556,MEDIUM,1,0,0.45,0.95,6.1
2020-01-22 20:47:04.248,"155 km W of Lata, Solomon Islands",4.5,10.0,164.3762,-10.7162,earthquake,,0,reviewed,",us60007lj1,",20,1,2,1.1170808333333333,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2023-09-19 22:17:47.305,"Izu Islands, Japan region",5.2,10.0,142.008,30.9761,earthquake,,0,reviewed,",us7000kws9,",22,9,1,0.27831833333333333,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2020-08-25 20:21:39.613,"151 km SSW of Kokopo, Papua New Guinea",4.7,10.0,151.9034,-5.6655,earthquake,,0,reviewed,",us7000bcws,",20,8,1,0.31234277777777775,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2020-09-27 12:58:02.284,"30 km SSE of Karyes, Greece",4.7,10.0,24.3967,40.005,earthquake,,0,reviewed,",us6000c1xq,",12,9,6,0.5948627777777777,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2018-12-20 17:01:55.150,"187 km SE of Ust’-Kamchatsk Staryy, Russia",7.3,16.56,164.6993,55.0999,earthquake,green,1,reviewed,",us2000ivfw,pt18354000,at00pk1on9,iscgem614459017,",17,12,3,0.001672222222222222,HIGH,0,0,0.73,0.9763428571428572,7.579028571428571
2021-01-15 07:36:25.889,Tristan da Cunha region,5.0,10.0,-14.7096,-34.6446,earthquake,,0,reviewed,",us7000d08v,",7,1,4,0.553715,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2019-07-07 20:35:21.515,"112 km WSW of Ternate, Indonesia",4.5,35.0,126.3966,0.5876,earthquake,,0,reviewed,",us70004e9e,",20,7,6,0.03127,MEDIUM,1,0,0.45,0.95,6.1
2022-01-02 03:17:42.428,South Sandwich Islands region,5.0,35.0,-25.9704,-59.5901,earthquake,,0,reviewed,",us7000g8fr,",3,1,6,3.5007272222222223,MEDIUM,1,0,0.5,0.95,6.349999999999999
2018-03-12 06:13:49.900,southeast Indian Ridge,5.6,10.0,95.9296,-46.3559,earthquake,green,0,reviewed,",us1000d3ae,iscgem611784829,",6,3,0,0.25826666666666664,MEDIUM,1,0,0.5599999999999999,0.9857142857142858,6.757142857142856
2020-07-25 02:12:25.347,northern Mid-Atlantic Ridge,4.5,10.0,-41.6801,31.5918,earthquake,,0,reviewed,",us6000b6na,",2,7,5,0.5719816666666667,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-08-13 17:09:34.221,South Sandwich Islands region,4.6,51.25,-26.0709,-57.2413,earthquake,,0,reviewed,",us7000f37t,",17,8,4,0.27549694444444445,MEDIUM,1,0,0.45999999999999996,0.9267857142857143,6.080357142857142
2018-01-07 19:01:00.490,"82km W of Petrolia, CA",4.52,29.45,-125.2446667,40.3986667,earthquake,green,1,reviewed,",us1000c1se,nc72950451,at00p278tl,",19,1,6,6.680108333333333,MEDIUM,1,0,0.45199999999999996,0.9579285714285715,6.133785714285715
2024-08-16 01:16:05.305,"107 km NE of Maumere, Indonesia",4.9,220.918,122.9566,-7.9939,earthquake,,0,reviewed,",us7000n7bp,",1,8,4,0.17950694444444446,MEDIUM,1,0,0.49000000000000005,0.6844028571428571,5.503208571428572
2024-12-25 04:25:00.483,Mid-Indian Ridge,4.5,10.0,78.1508,-39.1949,earthquake,,0,reviewed,",us6000pie1,",4,12,2,0.42594750000000003,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-04-07 23:14:26.922,"68 km NNW of Las Ovejas, Argentina",4.6,137.48,-70.9399,-36.3942,earthquake,,0,reviewed,",us6000dzvk,",23,4,2,1.62647,MEDIUM,1,0,0.45999999999999996,0.8036,5.710799999999999
2015-10-12 21:37:31.690,"33 km WSW of Baharly, Turkmenistan",4.9,10.0,57.0609,38.356,earthquake,,0,reviewed,",us10003n4e,gcmt20151012213731,iscgem611836884,",21,10,0,2.1158555555555556,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2022-11-11 14:35:31.377,southern Mid-Atlantic Ridge,4.7,10.0,-13.1191,-15.5765,earthquake,,0,reviewed,",us7000iq5n,",14,11,4,0.06102138888888889,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2021-11-11 13:21:41.885,"63 km E of Selfoss, Iceland",5.0,10.0,-19.7119,63.9684,earthquake,,0,reviewed,",us7000ft83,",13,11,3,0.24939555555555554,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2023-06-07 19:46:33.073,Kermadec Islands region,4.6,10.0,-175.703,-28.717,earthquake,,0,reviewed,",us7000k6zg,",19,6,2,2.119221666666667,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-08-19 16:35:59.336,"80 km SE of Ishinomaki, Japan",4.5,57.487,141.8272,37.8178,earthquake,,0,reviewed,",us6000ic6e,",16,8,4,1.5788983333333333,MEDIUM,1,0,0.45,0.9178757142857142,6.003627142857142
2016-11-14 04:05:45.690,"97 km S of Blenheim, New Zealand",4.5,13.01,173.8556,-42.3879,earthquake,,0,reviewed,",us100077jz,",4,11,0,0.42422777777777776,MEDIUM,1,0,0.45,0.9814142857142857,6.194242857142856
2017-04-08 19:55:32.780,"137 km SSW of Letlhakane, Botswana",4.7,14.43,25.0836,-22.5662,earthquake,,0,reviewed,",us10008fwy,",19,4,5,1.3502027777777776,MEDIUM,1,0,0.47000000000000003,0.9793857142857143,6.288157142857143
2023-04-23 12:19:28.471,"37 km ESE of Ambunti, Papua New Guinea",4.8,85.816,143.1097,-4.3903,earthquake,,0,reviewed,",us6000k6jj,",12,4,6,2.962760277777778,MEDIUM,1,0,0.48,0.8774057142857143,6.032217142857142
2021-10-12 01:55:01.092,"89 km SSW of Opunake, New Zealand",4.8,163.67,173.4833,-40.2063,earthquake,,0,reviewed,",us6000ftvr,",1,10,1,1.385282222222222,MEDIUM,1,0,0.48,0.7661857142857142,5.698557142857142
2017-10-20 19:29:39.400,"Pagan region, Northern Mariana Islands",4.5,171.83,145.7474,18.9075,earthquake,,0,reviewed,",us1000axkv,",19,10,4,0.5689472222222223,MEDIUM,1,0,0.45,0.7545285714285714,5.513585714285714
2018-02-25 20:50:43.240,"54 km SSE of Tari, Papua New Guinea",4.6,10.0,143.0549,-6.3218,earthquake,,0,reviewed,",us2000dcxn,",20,2,6,0.11907777777777778,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-04-08 03:27:02.020,Carlsberg Ridge,4.5,10.0,57.7045,9.593,earthquake,,0,reviewed,",us200024xp,",3,4,2,0.20709444444444444,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2024-10-19 11:41:10.568,"18 km NW of Pazarcık, Turkey",4.5,10.0,37.1395,37.5967,earthquake,,0,reviewed,",us6000nzqk,",11,10,5,4.5446744444444445,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2016-12-04 07:05:15.770,"187 km ENE of Miyako, Japan",4.9,18.98,143.9795,40.2718,earthquake,,0,reviewed,",us10007es4,",7,12,6,1.0989194444444446,MEDIUM,1,0,0.49000000000000005,0.9728857142857142,6.368657142857143
2022-04-10 23:41:21.654,northern Mid-Atlantic Ridge,5.3,10.0,-41.3908,31.0381,earthquake,,0,reviewed,",us7000h166,",23,4,6,1.1978988888888888,MEDIUM,1,0,0.53,0.9857142857142858,6.607142857142857
2017-07-31 02:18:12.430,Fiji region,4.5,519.89,-178.7042,-21.2659,earthquake,,0,reviewed,",us2000a2sy,",2,7,0,0.40508055555555555,MEDIUM,1,1,0.45,0.2573,4.0219000000000005
2023-10-20 18:34:28.817,"23 km E of Curahuara de Carangas, Bolivia",4.5,208.326,-68.217,-17.9029,earthquake,,0,reviewed,",us6000lgzs,",18,10,4,0.5476547222222222,MEDIUM,1,0,0.45,0.7023914285714286,5.357174285714286
2022-01-04 04:57:35.876,Fiji region,4.6,366.02,-176.897,-17.8058,earthquake,,0,reviewed,",us7000gbnm,",4,1,1,0.2093636111111111,MEDIUM,1,1,0.45999999999999996,0.4771142857142857,4.731342857142858
2020-09-06 03:44:23.556,"93 km NW of Port-Vila, Vanuatu",4.9,10.0,167.6584,-17.1708,earthquake,,0,reviewed,",us7000bisj,",3,9,6,0.2818025,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2016-05-29 12:12:38.640,South Sandwich Islands region,4.6,28.4,-25.7222,-56.2133,earthquake,,0,reviewed,",us2000601n,",12,5,6,5.189527777777777,MEDIUM,1,0,0.45999999999999996,0.9594285714285714,6.178285714285714
2022-06-12 04:28:37.584,"110 km NNW of Nuku‘alofa, Tonga",4.6,10.0,-175.7218,-20.2668,earthquake,,0,reviewed,",us7000hhv5,",4,6,6,1.053057222222222,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2016-06-11 00:24:01.310,south of the Fiji Islands,4.5,521.14,-179.7763,-23.663,earthquake,,0,reviewed,",us200064u6,",0,6,5,0.4896583333333333,MEDIUM,1,1,0.45,0.2555142857142857,4.016542857142857
2016-08-18 11:05:15.110,Prince Edward Islands region,4.5,10.0,41.8916,-42.87,earthquake,,0,reviewed,",us10006gcv,",11,8,3,0.26540277777777777,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2022-02-13 04:31:19.688,"127 km NNE of Calama, Chile",4.5,125.42,-68.6551,-21.3336,earthquake,,0,reviewed,",us7000gkf2,",4,2,6,0.047145,MEDIUM,1,0,0.45,0.8208285714285715,5.712485714285714
2024-07-21 10:29:35.614,Pacific-Antarctic Ridge,5.2,10.0,-141.7636,-56.6031,earthquake,,0,reviewed,",us7000n0nl,",10,7,6,0.652505,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2024-02-05 19:04:08.975,"Volcano Islands, Japan region",5.1,184.339,143.3742,22.2033,earthquake,,0,reviewed,",us7000lx5e,",19,2,0,0.40154,MEDIUM,1,0,0.51,0.7366585714285714,5.759975714285714
2016-06-10 03:45:11.320,"21 km SSW of Somotillo, Nicaragua",4.7,10.0,-86.9555,12.857,earthquake,,0,reviewed,",us200063db,",3,6,4,0.09457222222222221,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2021-08-11 07:01:05.834,"46 km NNW of Gazli, Uzbekistan",4.9,10.0,63.322,40.538,earthquake,,0,reviewed,",us6000f437,",7,8,2,1.7001680555555554,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2020-11-16 16:41:20.268,"59 km WNW of San Antonio de los Cobres, Argentina",4.5,197.12,-66.8157,-23.9391,earthquake,,0,reviewed,",us7000cfql,",16,11,0,0.4439477777777778,MEDIUM,1,0,0.45,0.7183999999999999,5.4052
2023-12-02 19:05:02.451,"52 km ESE of Marihatag, Philippines",4.8,57.132,126.7547,8.6903,earthquake,,0,reviewed,",us7000lh04,",19,12,5,0.02246388888888889,MEDIUM,1,0,0.48,0.9183828571428572,6.155148571428572
2017-07-25 07:13:34.320,south of the Kermadec Islands,4.9,45.35,-179.8219,-34.5105,earthquake,,0,reviewed,",us2000a0pe,",7,7,1,4.312125,MEDIUM,1,1,0.49000000000000005,0.9352142857142857,6.255642857142857
2021-01-09 15:12:30.639,south of the Fiji Islands,4.7,429.11,-179.5873,-25.111,earthquake,,0,reviewed,",us6000d71x,",15,1,5,0.19233638888888888,MEDIUM,1,1,0.47000000000000003,0.38698571428571427,4.510957142857142
2018-11-27 01:53:23.910,southern Mid-Atlantic Ridge,4.8,10.0,-13.6601,-17.4422,earthquake,,0,reviewed,",us1000hye6,",1,11,1,0.016033333333333333,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2016-10-28 02:11:35.130,"122 km N of Gili Air, Indonesia",4.5,10.0,115.9379,-7.2551,earthquake,,0,reviewed,",us100073pr,",2,10,4,0.6683805555555555,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2015-06-26 19:12:01.900,"248 km N of Saipan, Northern Mariana Islands",4.6,220.59,145.775,17.4617,earthquake,,0,reviewed,",us20002wl2,",19,6,4,0.698025,MEDIUM,1,0,0.45999999999999996,0.6848714285714286,5.354614285714286
2015-08-23 20:39:45.810,"149 km SW of Sibolga, Indonesia",4.6,29.2,97.8077,0.8091,earthquake,,0,reviewed,",us100034cv,",20,8,6,0.32605833333333334,MEDIUM,1,0,0.45999999999999996,0.9582857142857143,6.174857142857143
2018-12-22 08:03:15.570,Chagos Archipelago region,4.9,10.0,68.4955,-5.0857,earthquake,,0,reviewed,",us2000iw90,",8,12,5,0.007255555555555556,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2015-07-26 16:10:11.820,"41 km NNE of Ranau, Malaysia",4.6,14.96,116.8568,6.2782,earthquake,,0,reviewed,",us2000307u,",16,7,6,0.7869666666666666,MEDIUM,1,0,0.45999999999999996,0.9786285714285714,6.235885714285714
2023-11-08 15:05:47.118,"228 km WSW of Tual, Indonesia",4.5,10.0,130.7434,-6.1137,earthquake,,0,reviewed,",us7000laqq,",15,11,2,0.11345722222222222,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2023-11-30 07:22:36.669,"47 km ESE of Ollagüe, Chile",4.7,151.619,-67.848,-21.4144,earthquake,,0,reviewed,",us7000leqc,",7,11,3,3.1765958333333337,MEDIUM,1,0,0.47000000000000003,0.7834014285714286,5.700204285714285
2018-03-08 13:06:13.460,"16 km NNW of Ranau, Malaysia",5.2,10.0,116.5853,6.0846,earthquake,,0,reviewed,",us1000d1fc,iscgem611775634,",13,3,3,1.6882416666666666,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2016-01-26 15:36:54.680,central Mid-Atlantic Ridge,4.5,10.0,-28.7917,0.5192,earthquake,,0,reviewed,",us20004vl4,",15,1,1,0.6153611111111111,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2017-09-29 04:33:12.870,"130 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",5.2,9.98,-94.2936,14.8536,earthquake,,0,reviewed,",us2000awd5,",4,9,4,0.5480083333333333,MEDIUM,1,0,0.52,0.9857428571428571,6.557228571428571
2019-01-06 07:31:52.760,southeast of Easter Island,4.9,10.0,-104.8611,-35.211,earthquake,,0,reviewed,",us2000j0rm,",7,1,6,0.030027777777777775,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2016-05-06 15:19:24.670,northern Mid-Atlantic Ridge,4.7,10.0,-27.9947,44.9552,earthquake,,0,reviewed,",us10005e99,",15,5,4,0.12869444444444444,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-09-05 22:28:39.150,"193 km NE of Opotiki, New Zealand",4.5,10.0,178.9865,-36.9174,earthquake,,0,reviewed,",us10006kpr,",22,9,0,1.9948805555555555,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2023-03-21 16:47:23.626,"40 km SSE of Jurm, Afghanistan",6.5,192.0,70.943,36.523,earthquake,green,0,reviewed,",us7000jln7,usauto7000jln7,pt23080001,at00rrvqn0,",16,3,1,0.2597586111111111,HIGH,0,0,0.65,0.7257142857142858,6.427142857142857
2021-10-22 09:49:55.014,"142 km S of Kokopo, Papua New Guinea",4.5,10.0,152.0992,-5.6196,earthquake,,0,reviewed,",us7000fpfg,",9,10,4,2.366980555555555,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2022-06-06 02:00:13.644,south of Tonga,4.5,10.0,-175.1223,-25.2289,earthquake,,0,reviewed,",us7000hf95,",2,6,0,0.5297527777777777,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2021-10-30 01:13:47.134,South Sandwich Islands region,4.7,133.79,-27.0928,-57.0304,earthquake,,0,reviewed,",us7000fpz1,",1,10,5,1.9081494444444445,MEDIUM,1,0,0.47000000000000003,0.8088714285714286,5.7766142857142855
2019-10-11 17:23:03.201,"58 km W of San Antonio de los Cobres, Argentina",4.7,169.45,-66.8928,-24.2754,earthquake,,0,reviewed,",us70005thk,",17,10,4,2.3536216666666667,MEDIUM,1,0,0.47000000000000003,0.7579285714285715,5.623785714285714
2017-08-05 11:12:54.390,"21 km ENE of San Francisco, Philippines",4.5,63.89,125.3412,10.1246,earthquake,,0,reviewed,",us2000a53s,",11,8,5,1.1216583333333332,MEDIUM,1,0,0.45,0.9087285714285714,5.976185714285714
2021-03-20 11:49:19.637,"173 km S of Severo-Kuril’sk, Russia",4.9,36.66,156.1623,49.1192,earthquake,,0,reviewed,",us7000dl7q,",11,3,5,1.7206480555555554,MEDIUM,1,0,0.49000000000000005,0.9476285714285715,6.292885714285714
2020-11-15 02:41:39.005,"203 km WNW of Panguna, Papua New Guinea",4.7,69.74,153.9264,-5.3376,earthquake,,0,reviewed,",us7000cf50,",2,11,6,0.4860072222222222,MEDIUM,1,0,0.47000000000000003,0.9003714285714286,6.051114285714285
2016-11-15 06:30:30.520,"93 km S of Blenheim, New Zealand",5.3,10.0,173.9445,-42.356,earthquake,,0,reviewed,",us1000784w,iscgem615038472,",6,11,1,0.047669444444444445,MEDIUM,1,0,0.53,0.9857142857142858,6.607142857142857
2016-11-24 10:37:03.990,northern Mid-Atlantic Ridge,5.0,10.0,-40.926,31.5047,earthquake,,0,reviewed,",us10007c2d,",10,11,3,1.1420694444444444,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2021-11-01 04:21:27.578,South Sandwich Islands region,4.5,10.0,-24.4097,-58.1163,earthquake,,0,reviewed,",us7000frqr,",4,11,0,0.6062655555555556,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-12-08 10:50:25.308,off the coast of Oregon,5.1,10.0,-129.427,44.383,earthquake,,0,reviewed,",us6000gafl,usauto6000gafl,",10,12,2,0.3216733333333333,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2015-07-24 21:30:07.260,"5 km N of Gujar Khan, Pakistan",4.6,39.11,73.3002,33.3021,earthquake,,0,reviewed,",us20002zza,",21,7,4,0.50365,MEDIUM,1,0,0.45999999999999996,0.9441285714285714,6.132385714285714
2021-01-21 10:09:35.716,Kuril Islands,4.5,70.94,154.1799,48.2547,earthquake,,0,reviewed,",us7000d1zu,",10,1,3,1.2376244444444446,MEDIUM,1,0,0.45,0.8986571428571428,5.945971428571428
2019-12-15 19:58:36.166,"279 km SSE of Katsuura, Japan",4.6,10.0,141.8154,32.9607,earthquake,,0,reviewed,",us60006rw9,",19,12,6,0.2613333333333333,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2018-04-15 00:10:44.050,"Volcano Islands, Japan region",5.2,8.69,143.0243,23.4624,earthquake,,0,reviewed,",us2000e0g5,",0,4,6,2.5494,MEDIUM,1,0,0.52,0.9875857142857143,6.562757142857142
2024-04-09 07:16:40.915,central East Pacific Rise,4.7,10.0,-112.0256,-13.2973,earthquake,,0,reviewed,",us7000mcwd,",7,4,1,2.041787222222222,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2015-08-19 11:04:26.700,"157 km NNE of Cruz Bay, U.S. Virgin Islands",4.8,89.0,-64.3927,19.6987,earthquake,,1,REVIEWED,",at00ntbtfi,pr15231003,us100033ct,",11,8,2,0.03725,MEDIUM,1,0,0.48,0.8728571428571429,6.018571428571428
2022-02-08 12:57:46.522,Fiji region,4.8,10.0,174.5274,-13.743,earthquake,,0,reviewed,",us7000gk2a,",12,2,1,0.9725586111111111,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2023-02-15 16:47:31.540,Easter Island region,4.7,10.0,-112.1024,-29.2472,earthquake,,0,reviewed,",us6000jr0x,",16,2,2,0.5339847222222223,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2017-09-10 22:01:29.860,Reykjanes Ridge,4.5,10.0,-33.6695,57.2189,earthquake,,0,reviewed,",us2000aru3,",22,9,6,0.23190555555555556,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2020-09-16 18:14:10.110,"44 km SW of Jiquilillo, Nicaragua",4.7,51.54,-87.7527,12.4691,earthquake,,0,reviewed,",us7000bp1y,",18,9,2,0.22358305555555555,MEDIUM,1,0,0.47000000000000003,0.9263714285714286,6.1291142857142855
2020-05-26 05:18:19.584,Kuril Islands,5.4,10.0,153.5199,46.5635,earthquake,green,0,reviewed,",us70009qeb,",5,5,1,1.5223325,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2016-10-23 22:59:29.740,"29 km SSW of El Naranjo, Mexico",5.6,12.0,-104.5714,18.9017,earthquake,green,0,reviewed,",us20007ga1,gcmt20161023225936,iscgem609616668,",22,10,6,0.4510416666666667,MEDIUM,1,0,0.5599999999999999,0.9828571428571429,6.748571428571428
2021-06-02 17:08:40.602,"126 km NNE of Hirara, Japan",4.9,90.29,125.7883,25.8527,earthquake,,0,reviewed,",us7000e922,",17,6,2,0.9379341666666667,MEDIUM,1,0,0.49000000000000005,0.8710142857142857,6.063042857142857
2023-12-03 05:47:53.126,"62 km ENE of Hinatuan, Philippines",4.8,52.994,126.8521,8.5965,earthquake,,0,reviewed,",us7000lhez,",5,12,6,0.06944222222222222,MEDIUM,1,0,0.48,0.9242942857142857,6.172882857142858
2016-06-14 01:45:35.780,southern Mid-Atlantic Ridge,4.8,10.0,-11.6678,-20.4458,earthquake,,0,reviewed,",us200065nn,",1,6,1,1.2501583333333333,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
